original_link,section,link
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/emilys-theme,outro,https://hookpad.hooktheory.com?idOfSong=nLgaPMEbmYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/georges-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=yvgPJdBXoYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/gordons-theme,verse,https://hookpad.hooktheory.com?idOfSong=dPoDBjeRgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/gordons-theme,chorus,https://hookpad.hooktheory.com?idOfSong=ZbgOZR--mnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/harolds-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=jDgXvKrqoKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/harveys-theme,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=nvgylabOmkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/harveys-theme,chorus,https://hookpad.hooktheory.com?idOfSong=RPxeEeMLxb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/henrys-theme,verse,https://hookpad.hooktheory.com?idOfSong=YAg-R_-axle&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/jacks-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=JkmZXypaxqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/jamess-theme,intro,https://hookpad.hooktheory.com?idOfSong=ROmNkvapgNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/jamess-theme,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=dPoDBnqAgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/jamess-theme,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVjZKBxdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/maviss-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=RzojZlGkoDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/murdochs-theme,chorus,https://hookpad.hooktheory.com?idOfSong=kygzBLXbgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/murdochs-theme,outro,https://hookpad.hooktheory.com?idOfSong=ZOxVjpGZxdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/olivers-theme,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=ZOxVjdGAxdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/percys-theme,verse,https://hookpad.hooktheory.com?idOfSong=veoY-vqyodn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/percys-theme,pre-chorus,https://hookpad.hooktheory.com?idOfSong=ROmNkvvjgNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/percys-theme,chorus,https://hookpad.hooktheory.com?idOfSong=ZbgOZOM-mnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/runaway-theme,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=nvgylaqzmkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/runaway-theme,chorus,https://hookpad.hooktheory.com?idOfSong=zngRevPBmJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/rusty-theme,intro,https://hookpad.hooktheory.com?idOfSong=kygzBwKrgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/rusty-theme,verse,https://hookpad.hooktheory.com?idOfSong=kygzBwQrgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/rusty-theme,chorus,https://hookpad.hooktheory.com?idOfSong=yvgPJd_LoYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/saltys-theme,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=QLgnYOBEm-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/saltys-theme,chorus,https://hookpad.hooktheory.com?idOfSong=d_gwnwWNmGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/sir-topham-hatts-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=JNgqjMZ-xrz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/skarloey-railway-theme,verse,https://hookpad.hooktheory.com?idOfSong=lamkJLwYoDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/skarloey-railway-theme,chorus,https://hookpad.hooktheory.com?idOfSong=ZwxKwdnGxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/spencers-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=bWgMaYOPglX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/stepneys-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=zngReylBmJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/terences-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=nZgWNJPYmry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomas-the-tank-engine-theme,verse,https://hookpad.hooktheory.com?idOfSong=JkmZXjqPxqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomas-the-tank-engine-theme,chorus,https://hookpad.hooktheory.com?idOfSong=WeglQvPaxrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomas-anthem,intro,https://hookpad.hooktheory.com?idOfSong=kygzqpyzmKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomas-anthem,verse,https://hookpad.hooktheory.com?idOfSong=eWxLYbkkoaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomas-anthem,chorus,https://hookpad.hooktheory.com?idOfSong=lamkjwdAoDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomas-anthem,bridge,https://hookpad.hooktheory.com?idOfSong=LAgQvKMexyO&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomas-anthem,outro,https://hookpad.hooktheory.com?idOfSong=nLgazOWbxYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomass-theme,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=nZgWNkM_mry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomass-theme,pre-chorus,https://hookpad.hooktheory.com?idOfSong=AQodqGQKmDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/thomass-theme,chorus,https://hookpad.hooktheory.com?idOfSong=kwxAnBrXoKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/tobys-theme,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=bWgMKEaXolX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/tobys-theme,chorus,https://hookpad.hooktheory.com?idOfSong=RzojVWawoDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/trevors-theme,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=RzojZznQoDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-odonnell-and-junior-campbell/trevors-theme,chorus,https://hookpad.hooktheory.com?idOfSong=YAg-RydVxle&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-oldfield/moonlight-shadow-feat-maggie-reilly,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=d_gwQJyQoGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-oldfield/nuclear,intro,https://hookpad.hooktheory.com?idOfSong=dPoDPJVOonM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-oldfield/nuclear,verse,https://hookpad.hooktheory.com?idOfSong=AaoGzyqlxeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-oldfield/to-france,intro,https://hookpad.hooktheory.com?idOfSong=LAgQZpWJxyO&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-oldfield/to-france,verse,https://hookpad.hooktheory.com?idOfSong=VMgJRpnagqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-oldfield/to-france,chorus,https://hookpad.hooktheory.com?idOfSong=ROmNRqMEmNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-oldfield/to-france,bridge,https://hookpad.hooktheory.com?idOfSong=yvgPEwzYxYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-oldfield/women-of-ireland,solo,https://hookpad.hooktheory.com?idOfSong=kygzVEGbgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-perry-ft-shy-martin/the-ocean,intro,https://hookpad.hooktheory.com?idOfSong=dPoDJMnAgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-posner/cooler-than-me,verse,https://hookpad.hooktheory.com?idOfSong=ZbgOZOR-mnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-posner/cooler-than-me,chorus,https://hookpad.hooktheory.com?idOfSong=QLgnYAGvm-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-posner/cooler-than-me,bridge,https://hookpad.hooktheory.com?idOfSong=_QLgnvRYg-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-posner/cooler-than-me,solo,https://hookpad.hooktheory.com?idOfSong=kygzbyAjgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-posner/i-took-a-pill-in-ibiza---seeb-remix,chorus,https://hookpad.hooktheory.com?idOfSong=nvgyQdG_gkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-posner/please-dont-go,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=lamkNdnVoDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-posner/please-dont-go,chorus,https://hookpad.hooktheory.com?idOfSong=ROmN-ZXpoNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-sammes-singers/life-is-a-precious-thing,verse,https://hookpad.hooktheory.com?idOfSong=bWgMlAezmlX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-sammes-singers/life-is-a-precious-thing,chorus,https://hookpad.hooktheory.com?idOfSong=d_gwabZNoGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-shiver-and-aruna/everywhere-you-are---duderstadt-remix,chorus,https://hookpad.hooktheory.com?idOfSong=yZOxVndBxdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-stud/these-days,intro,https://hookpad.hooktheory.com?idOfSong=ZbgOW-GagnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-thal/mega-man-42---mad-man-stage,instrumental,https://hookpad.hooktheory.com?idOfSong=RPxeWYvAmb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mike-williams-and-brooks/jetlag,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZpkljxqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mikhail-krug/kolshchik,intro,https://hookpad.hooktheory.com?idOfSong=YAg-zBMPxle&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mikhail-krug/kolshchik,verse,https://hookpad.hooktheory.com?idOfSong=jDgXylJnxKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mikhail-krug/kolshchik,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=ZbgOVJrMmnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mikhail-krug/kolshchik,solo,https://hookpad.hooktheory.com?idOfSong=dPoDEyZOmnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mikhail-krug/kolshchik,solo-1,https://hookpad.hooktheory.com?idOfSong=QLgnOr__x-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mikhail-krug/kolshchik,solo-2,https://hookpad.hooktheory.com?idOfSong=bWgMbkykxlX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mikhail-krug/kolshchik,solo-3,https://hookpad.hooktheory.com?idOfSong=nJmBRNapmAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-higashino/gothic-neclord---suikoden-ii,verse,https://hookpad.hooktheory.com?idOfSong=VMgJw_pWxqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-higashino/suikoden---touching-theme,intro,https://hookpad.hooktheory.com?idOfSong=d_gwBJqemGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-higashino/suikoden-touching-theme,intro,https://hookpad.hooktheory.com?idOfSong=nZgWrMWYmry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-higashino/suikoden-touching-theme,verse,https://hookpad.hooktheory.com?idOfSong=ANmpAMB-gyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-higashino/suikoden-touching-theme,instrumental,https://hookpad.hooktheory.com?idOfSong=Abm_ZzVQoak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-matsubara/stay-with-me,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=eWxLzQNEmaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-matsubara/stay-with-me,pre-chorus,https://hookpad.hooktheory.com?idOfSong=JNgqzOwnxrz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-matsubara/stay-with-me,chorus,https://hookpad.hooktheory.com?idOfSong=lamkPdyegDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miki-ratsula/second,chorus,https://hookpad.hooktheory.com?idOfSong=WeglNaQaorY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mikkas/syndrome,instrumental,https://hookpad.hooktheory.com?idOfSong=RPxeOEPamb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miklos-rozsa/king-of-kings-title,chorus,https://hookpad.hooktheory.com?idOfSong=LAgQNzlAxyO&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mild-high-club/homage,intro,https://hookpad.hooktheory.com?idOfSong=yvmrABKloOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/mileo/youre-mine,chorus,https://hookpad.hooktheory.com?idOfSong=RPxeJPAeob_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miles-davis/blue-in-green,intro,https://hookpad.hooktheory.com?idOfSong=eWxLDeJkxaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miles-davis/so-what,verse,https://hookpad.hooktheory.com?idOfSong=WeglpZdKgrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/cant-be-tamed,verse,https://hookpad.hooktheory.com?idOfSong=lamkJpQYoDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/east-northumberland-high,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=dPoD_nQRxnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/east-northumberland-high,chorus,https://hookpad.hooktheory.com?idOfSong=JNgqzMAnxrz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/flowers,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=AQodqwXrmDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/flowers,chorus,https://hookpad.hooktheory.com?idOfSong=kwxAnLyDoKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/flowers,chorus-lead-out,https://hookpad.hooktheory.com?idOfSong=Abm_BPdroak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/fly-on-the-wall,intro,https://hookpad.hooktheory.com?idOfSong=veoYkapzgdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/gimme-what-i-want,chorus,https://hookpad.hooktheory.com?idOfSong=LAgQNLelxyO&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/jolene,intro,https://hookpad.hooktheory.com?idOfSong=nZgWO-MYgry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/malibu,verse,https://hookpad.hooktheory.com?idOfSong=ZbgOZMp_mnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/malibu,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=dPoDBMplgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/midnight-sky,intro,https://hookpad.hooktheory.com?idOfSong=_NgbrJbbgQA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/midnight-sky,verse,https://hookpad.hooktheory.com?idOfSong=ANmpwvedoyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/midnight-sky,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=nLgaPZVdmYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/midnight-sky,bridge,https://hookpad.hooktheory.com?idOfSong=eWxLawd_oaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/midnight-sky,instrumental,https://hookpad.hooktheory.com?idOfSong=nLgakyMdoYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/nothing-breaks-like-a-heart,chorus,https://hookpad.hooktheory.com?idOfSong=nvgyAYk-gkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/party-in-the-usa,intro,https://hookpad.hooktheory.com?idOfSong=zngRelAAmJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/party-in-the-usa,verse,https://hookpad.hooktheory.com?idOfSong=YAg-RONDxle&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/party-in-the-usa,pre-chorus,https://hookpad.hooktheory.com?idOfSong=ZwxKwlWwxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/party-in-the-usa,chorus,https://hookpad.hooktheory.com?idOfSong=nJmBM-EboAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/party-in-the-usa,bridge,https://hookpad.hooktheory.com?idOfSong=Abm_BpyLoak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/plastic-hearts,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVvMGaxdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/prisoner-ft-dua-lipa,verse,https://hookpad.hooktheory.com?idOfSong=nZgWyEABory&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/prisoner-ft-dua-lipa,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=lamklGAVgDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/prisoner-ft-dua-lipa,instrumental,https://hookpad.hooktheory.com?idOfSong=kygzY_MbmKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/prisoner-ft-dua-lipa,outro,https://hookpad.hooktheory.com?idOfSong=nJmBRLwWmAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/river,chorus,https://hookpad.hooktheory.com?idOfSong=bWgMbXAXxlX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/see-you-again,chorus,https://hookpad.hooktheory.com?idOfSong=lamkPWZMgDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/slide-away,intro,https://hookpad.hooktheory.com?idOfSong=JNgqMGQ-grz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/slide-away,verse,https://hookpad.hooktheory.com?idOfSong=d_gwrD-KmGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/slide-away,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=AaoGOvqJoeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/start-all-over,intro,https://hookpad.hooktheory.com?idOfSong=KexEpNOeg_B&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/start-all-over,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=jDgXwkndmKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/start-all-over,chorus,https://hookpad.hooktheory.com?idOfSong=AaoGpqeRmeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/stay,verse,https://hookpad.hooktheory.com?idOfSong=kwxAnRJroKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/stay,pre-chorus,https://hookpad.hooktheory.com?idOfSong=JNgqjnPXxrz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/stay,chorus,https://hookpad.hooktheory.com?idOfSong=jDgXvBKqoKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/used-to-be-young,chorus,https://hookpad.hooktheory.com?idOfSong=DpgvQaMDmad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/violet-chemistry,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=QLgnYA-Bm-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/violet-chemistry,chorus,https://hookpad.hooktheory.com?idOfSong=nZgWN-Lzmry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/we-cant-stop,intro,https://hookpad.hooktheory.com?idOfSong=nJmBpdVWxAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/we-cant-stop,chorus,https://hookpad.hooktheory.com?idOfSong=AaoGpdzPmeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/week-without-you,verse,https://hookpad.hooktheory.com?idOfSong=dPoDBMGdgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/miley-cyrus/week-without-you,chorus,https://hookpad.hooktheory.com?idOfSong=Abm_BYrwoak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
